"multilabel_id","query","filters","gold_answers","context","gold_contexts","gold_id_match","context_match","answer_match","gold_id_or_answer_match","gold_id_and_answer_match","gold_id_or_context_match","gold_id_and_context_match","gold_id_and_context_and_answer_match","context_and_answer_match","rank","document_id","gold_document_ids","gold_documents_id_match","gold_contexts_similarity","gold_answers_match","type","node","eval_mode","index"
"cab37bde81b67f1d3e5d85769400542e","Was muss man für die Bachelorarbeit beachten?","b'null'","['Bei der Anmeldung zur Bachelorarbeit müssen gemäß § 30 Abs. 1 Nr. 2 des Allgemeinen Teils alle Modul- bzw. Modulteilprüfungen, die den ersten fünf Semestern fest zugeordnet sind, bestanden sein und zusätzlich 12 ECTS-Punkte aus den Modulen der Vertiefungsrichtung nachgewiesen werden']","§ 3 Prüfungsaufbau und -fristen - Verlust des Prüfungsanspruchs infolge Fristüberschreitung (1) Die Bachelorzwischenprüfung besteht aus Modul- bzw. Modulteilprüfungen und Unbenoteten Leistungsnachweisen (§§ 14 ff.), die Bachelorprüfung aus Modul- bzw. Modulteilprüfungen und Unbenoteten Leistungsnachweisen (§§ 14 ff.), der Bachelorarbeit (§ 30) und, sofern im Besonderen Teil für den jeweiligen Studiengang vorgesehen, aus einer Mündlichen Bachelorprüfung (§ 31). Module umfassen entweder eine oder mehrere benotete oder unbenotete Modulteilprüfung(en) oder umfassen nur eine Modulprüfung und, sofern im Besonderen Teil für den jeweiligen Studiengang vorgesehen, entweder einen oder mehrere Unbenotete(n) Leistungsnachweis(e). Im Besonderen Teil werden die Module der Bachelorzwischenprüfung und der Bachelorprüfung, einschließlich der zugehörigen Modul- bzw. Modulteilprüfungen sowie der Unbenoteten Leistungsnachweise, festgelegt.","['(17) Bachelorarbeit Bei der Anmeldung zur Bachelorarbeit müssen gemäß § 30 Abs. 1 Nr. 2 des Allgemeinen Teils alle Modul- bzw. Modulteilprüfungen, die den ersten fünf Semestern fest zugeordnet sind, bestanden sein und zusätzlich 12 ECTS-Punkte aus den Modulen der Vertiefungsrichtung nachgewiesen werden. Der Prüfungsausschuss kann ausnahmsweise die Anmeldung einer Bachelorarbeit zulassen, wenn die/der Studierende darstellen kann, dass sie/er alle offenen Prüfungsleistungen im laufenden Semester abschließen kann. (18) Mündliche Bachelorprüfung Entfällt.']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,"52c7de4c894fddd9c6c82b78f25122a7-0","['f195085b01bab160c06aff4bb48e349-0']","[0.0]","[45.960502692998205]","[0.0]","document","Retriever","integrated",2
"cab37bde81b67f1d3e5d85769400542e","Was muss man für die Bachelorarbeit beachten?","b'null'","['Bei der Anmeldung zur Bachelorarbeit müssen gemäß § 30 Abs. 1 Nr. 2 des Allgemeinen Teils alle Modul- bzw. Modulteilprüfungen, die den ersten fünf Semestern fest zugeordnet sind, bestanden sein und zusätzlich 12 ECTS-Punkte aus den Modulen der Vertiefungsrichtung nachgewiesen werden']","(19) Bachelorgrad Im Studiengang Angewandte Informatik wird der Abschlussgrad Bachelor of Science (abgekürzt: B.Sc.) vergeben.","['(17) Bachelorarbeit Bei der Anmeldung zur Bachelorarbeit müssen gemäß § 30 Abs. 1 Nr. 2 des Allgemeinen Teils alle Modul- bzw. Modulteilprüfungen, die den ersten fünf Semestern fest zugeordnet sind, bestanden sein und zusätzlich 12 ECTS-Punkte aus den Modulen der Vertiefungsrichtung nachgewiesen werden. Der Prüfungsausschuss kann ausnahmsweise die Anmeldung einer Bachelorarbeit zulassen, wenn die/der Studierende darstellen kann, dass sie/er alle offenen Prüfungsleistungen im laufenden Semester abschließen kann. (18) Mündliche Bachelorprüfung Entfällt.']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,"14fbbe19b0babb184310fc8c7d7df7f2-0","['f195085b01bab160c06aff4bb48e349-0']","[0.0]","[44.84126984126984]","[0.0]","document","Retriever","integrated",3
"cab37bde81b67f1d3e5d85769400542e","Was muss man für die Bachelorarbeit beachten?","b'null'","['Bei der Anmeldung zur Bachelorarbeit müssen gemäß § 30 Abs. 1 Nr. 2 des Allgemeinen Teils alle Modul- bzw. Modulteilprüfungen, die den ersten fünf Semestern fest zugeordnet sind, bestanden sein und zusätzlich 12 ECTS-Punkte aus den Modulen der Vertiefungsrichtung nachgewiesen werden']","§ 57 Studiengang Angewandte Informatik (AIN) (1) Vorpraktikum Entfällt. (2) Studienaufbau Der Studiengang umfasst sieben Semester (zwei Semester Grundstudium und fünf Semester Hauptstudium). Das integrierte praktische Studiensemester ist im vierten Semester zu erbringen. Den Abschluss des Studiums bildet die Bachelorarbeit.","['(17) Bachelorarbeit Bei der Anmeldung zur Bachelorarbeit müssen gemäß § 30 Abs. 1 Nr. 2 des Allgemeinen Teils alle Modul- bzw. Modulteilprüfungen, die den ersten fünf Semestern fest zugeordnet sind, bestanden sein und zusätzlich 12 ECTS-Punkte aus den Modulen der Vertiefungsrichtung nachgewiesen werden. Der Prüfungsausschuss kann ausnahmsweise die Anmeldung einer Bachelorarbeit zulassen, wenn die/der Studierende darstellen kann, dass sie/er alle offenen Prüfungsleistungen im laufenden Semester abschließen kann. (18) Mündliche Bachelorprüfung Entfällt.']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,"39428dd80be6e4bbc58853b34a768262-0","['f195085b01bab160c06aff4bb48e349-0']","[0.0]","[42.85606418121756]","[0.0]","document","Retriever","integrated",4
"1fe93718fac5a1fcff7da8f046a12626","Kann eine Ausnahme gemacht werden, wenn noch nicht alle Prüfungsleistungen abgeschlossen sind?","b'null'","['Der Prüfungsausschuss kann ausnahmsweise die Anmeldung einer Bachelorarbeit zulassen, wenn die/der Studierende darstellen kann, dass sie/er alle offenen Prüfungsleistungen im laufenden Semester abschließen kann.']","§ 5 Lehr- und Prüfungssprachen Lehrveranstaltungen und Prüfungen (Unbenotete Leistungsnachweise, Modul- bzw. Modulteilprüfungen, Bachelorarbeit, Mündliche Bachelorprüfung) können ganz oder teilweise in einer Fremdsprache abgehalten werden. Näheres regelt der Besondere Teil.","['(17) Bachelorarbeit Bei der Anmeldung zur Bachelorarbeit müssen gemäß § 30 Abs. 1 Nr. 2 des Allgemeinen Teils alle Modul- bzw. Modulteilprüfungen, die den ersten fünf Semestern fest zugeordnet sind, bestanden sein und zusätzlich 12 ECTS-Punkte aus den Modulen der Vertiefungsrichtung nachgewiesen werden. Der Prüfungsausschuss kann ausnahmsweise die Anmeldung einer Bachelorarbeit zulassen, wenn die/der Studierende darstellen kann, dass sie/er alle offenen Prüfungsleistungen im laufenden Semester abschließen kann. (18) Mündliche Bachelorprüfung Entfällt.']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"ebf4fb65d64c434bd8f25b4becba3b18-0","['f195085b01bab160c06aff4bb48e349-0']","[0.0]","[46.715328467153284]","[0.0]","document","Retriever","integrated",0
"1fe93718fac5a1fcff7da8f046a12626","Kann eine Ausnahme gemacht werden, wenn noch nicht alle Prüfungsleistungen abgeschlossen sind?","b'null'","['Der Prüfungsausschuss kann ausnahmsweise die Anmeldung einer Bachelorarbeit zulassen, wenn die/der Studierende darstellen kann, dass sie/er alle offenen Prüfungsleistungen im laufenden Semester abschließen kann.']","§ 3 Prüfungsaufbau und -fristen - Verlust des Prüfungsanspruchs infolge Fristüberschreitung (1) Die Bachelorzwischenprüfung besteht aus Modul- bzw. Modulteilprüfungen und Unbenoteten Leistungsnachweisen (§§ 14 ff.), die Bachelorprüfung aus Modul- bzw. Modulteilprüfungen und Unbenoteten Leistungsnachweisen (§§ 14 ff.), der Bachelorarbeit (§ 30) und, sofern im Besonderen Teil für den jeweiligen Studiengang vorgesehen, aus einer Mündlichen Bachelorprüfung (§ 31). Module umfassen entweder eine oder mehrere benotete oder unbenotete Modulteilprüfung(en) oder umfassen nur eine Modulprüfung und, sofern im Besonderen Teil für den jeweiligen Studiengang vorgesehen, entweder einen oder mehrere Unbenotete(n) Leistungsnachweis(e). Im Besonderen Teil werden die Module der Bachelorzwischenprüfung und der Bachelorprüfung, einschließlich der zugehörigen Modul- bzw. Modulteilprüfungen sowie der Unbenoteten Leistungsnachweise, festgelegt.","['(17) Bachelorarbeit Bei der Anmeldung zur Bachelorarbeit müssen gemäß § 30 Abs. 1 Nr. 2 des Allgemeinen Teils alle Modul- bzw. Modulteilprüfungen, die den ersten fünf Semestern fest zugeordnet sind, bestanden sein und zusätzlich 12 ECTS-Punkte aus den Modulen der Vertiefungsrichtung nachgewiesen werden. Der Prüfungsausschuss kann ausnahmsweise die Anmeldung einer Bachelorarbeit zulassen, wenn die/der Studierende darstellen kann, dass sie/er alle offenen Prüfungsleistungen im laufenden Semester abschließen kann. (18) Mündliche Bachelorprüfung Entfällt.']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,"52c7de4c894fddd9c6c82b78f25122a7-0","['f195085b01bab160c06aff4bb48e349-0']","[0.0]","[45.960502692998205]","[0.0]","document","Retriever","integrated",1
"1fe93718fac5a1fcff7da8f046a12626","Kann eine Ausnahme gemacht werden, wenn noch nicht alle Prüfungsleistungen abgeschlossen sind?","b'null'","['Der Prüfungsausschuss kann ausnahmsweise die Anmeldung einer Bachelorarbeit zulassen, wenn die/der Studierende darstellen kann, dass sie/er alle offenen Prüfungsleistungen im laufenden Semester abschließen kann.']","(11) Fachliche Zulassungsvoraussetzungen zu den Modul- bzw. Modulteilprüfungen Zusätzlich zu den im § 14 des Allgemeinen Teils der SPOBa festgelegten Zulassungsvoraussetzungen gibt es folgende Ergänzung: Die Zulassung zu den Modul- bzw. Modulteilprüfungen des Hauptstudiums kann in begründeten Ausnahmefällen auf Antrag auch erfolgen, wenn drei oder vier Modul- bzw. Modulteilprüfungen des Grundstudiums noch nicht erbracht sind. Der begründete schriftliche Antrag ist innerhalb von 14 Tagen nach Bekanntgabe der Prüfungsergebnisse an den zuständigen Prüfungsausschuss zu stellen. Der Bescheid über den Beschluss des Prüfungsausschusses wird vom Studierendensekretariat erstellt.","['(17) Bachelorarbeit Bei der Anmeldung zur Bachelorarbeit müssen gemäß § 30 Abs. 1 Nr. 2 des Allgemeinen Teils alle Modul- bzw. Modulteilprüfungen, die den ersten fünf Semestern fest zugeordnet sind, bestanden sein und zusätzlich 12 ECTS-Punkte aus den Modulen der Vertiefungsrichtung nachgewiesen werden. Der Prüfungsausschuss kann ausnahmsweise die Anmeldung einer Bachelorarbeit zulassen, wenn die/der Studierende darstellen kann, dass sie/er alle offenen Prüfungsleistungen im laufenden Semester abschließen kann. (18) Mündliche Bachelorprüfung Entfällt.']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,"512ff470081320555ea54c3843d8e8a9-0","['f195085b01bab160c06aff4bb48e349-0']","[0.0]","[47.253773537281035]","[0.0]","document","Retriever","integrated",2
"1fe93718fac5a1fcff7da8f046a12626","Kann eine Ausnahme gemacht werden, wenn noch nicht alle Prüfungsleistungen abgeschlossen sind?","b'null'","['Der Prüfungsausschuss kann ausnahmsweise die Anmeldung einer Bachelorarbeit zulassen, wenn die/der Studierende darstellen kann, dass sie/er alle offenen Prüfungsleistungen im laufenden Semester abschließen kann.']","(17) Bachelorarbeit Bei der Anmeldung zur Bachelorarbeit müssen gemäß § 30 Abs. 1 Nr. 2 des Allgemeinen Teils alle Modul- bzw. Modulteilprüfungen, die den ersten fünf Semestern fest zugeordnet sind, bestanden sein und zusätzlich 12 ECTS-Punkte aus den Modulen der Vertiefungsrichtung nachgewiesen werden. Der Prüfungsausschuss kann ausnahmsweise die Anmeldung einer Bachelorarbeit zulassen, wenn die/der Studierende darstellen kann, dass sie/er alle offenen Prüfungsleistungen im laufenden Semester abschließen kann. (18) Mündliche Bachelorprüfung Entfällt.","['(17) Bachelorarbeit Bei der Anmeldung zur Bachelorarbeit müssen gemäß § 30 Abs. 1 Nr. 2 des Allgemeinen Teils alle Modul- bzw. Modulteilprüfungen, die den ersten fünf Semestern fest zugeordnet sind, bestanden sein und zusätzlich 12 ECTS-Punkte aus den Modulen der Vertiefungsrichtung nachgewiesen werden. Der Prüfungsausschuss kann ausnahmsweise die Anmeldung einer Bachelorarbeit zulassen, wenn die/der Studierende darstellen kann, dass sie/er alle offenen Prüfungsleistungen im laufenden Semester abschließen kann. (18) Mündliche Bachelorprüfung Entfällt.']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,"f195085b01bab160c06aff4bb48e349-0","['f195085b01bab160c06aff4bb48e349-0']","[1.0]","[100.0]","[1.0]","document","Retriever","integrated",3
"1fe93718fac5a1fcff7da8f046a12626","Kann eine Ausnahme gemacht werden, wenn noch nicht alle Prüfungsleistungen abgeschlossen sind?","b'null'","['Der Prüfungsausschuss kann ausnahmsweise die Anmeldung einer Bachelorarbeit zulassen, wenn die/der Studierende darstellen kann, dass sie/er alle offenen Prüfungsleistungen im laufenden Semester abschließen kann.']","(7) Sonstige schriftliche und praktische Arbeiten Die Modulteilprüfungen der Art SP (sonstige schriftliche oder praktische Arbeiten gemäß § 15 Abs. 1 Nr. 4) werden folgendermaßen definiert: TE = Testate, LP = Labor-/Programmierarbeiten, AB = Ausarbeitungen/Berichte, PR = Präsentation. Bei Modulteilprüfungen der Art TE, LP, AB und PR legt der/die Prüfer/in gemäß § 18 Abs. 3 zu Beginn des Semesters die Prüfungsmodalitäten, insbesondere die Prüfungstermine fest.","['(17) Bachelorarbeit Bei der Anmeldung zur Bachelorarbeit müssen gemäß § 30 Abs. 1 Nr. 2 des Allgemeinen Teils alle Modul- bzw. Modulteilprüfungen, die den ersten fünf Semestern fest zugeordnet sind, bestanden sein und zusätzlich 12 ECTS-Punkte aus den Modulen der Vertiefungsrichtung nachgewiesen werden. Der Prüfungsausschuss kann ausnahmsweise die Anmeldung einer Bachelorarbeit zulassen, wenn die/der Studierende darstellen kann, dass sie/er alle offenen Prüfungsleistungen im laufenden Semester abschließen kann. (18) Mündliche Bachelorprüfung Entfällt.']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,"74062e526f959aedbb7d3baf9f100e35-0","['f195085b01bab160c06aff4bb48e349-0']","[0.0]","[44.9244060475162]","[0.0]","document","Retriever","integrated",4
"3922261a5ca619a70b0c9058f8e3ea81","Gibt es eine mündliche Bachelorprüfung?","b'null'","['Entfällt.']","(17) Bachelorarbeit Bei der Anmeldung zur Bachelorarbeit müssen gemäß § 30 Abs. 1 Nr. 2 des Allgemeinen Teils alle Modul- bzw. Modulteilprüfungen, die den ersten fünf Semestern fest zugeordnet sind, bestanden sein und zusätzlich 12 ECTS-Punkte aus den Modulen der Vertiefungsrichtung nachgewiesen werden. Der Prüfungsausschuss kann ausnahmsweise die Anmeldung einer Bachelorarbeit zulassen, wenn die/der Studierende darstellen kann, dass sie/er alle offenen Prüfungsleistungen im laufenden Semester abschließen kann. (18) Mündliche Bachelorprüfung Entfällt.","['(17) Bachelorarbeit Bei der Anmeldung zur Bachelorarbeit müssen gemäß § 30 Abs. 1 Nr. 2 des Allgemeinen Teils alle Modul- bzw. Modulteilprüfungen, die den ersten fünf Semestern fest zugeordnet sind, bestanden sein und zusätzlich 12 ECTS-Punkte aus den Modulen der Vertiefungsrichtung nachgewiesen werden. Der Prüfungsausschuss kann ausnahmsweise die Anmeldung einer Bachelorarbeit zulassen, wenn die/der Studierende darstellen kann, dass sie/er alle offenen Prüfungsleistungen im laufenden Semester abschließen kann. (18) Mündliche Bachelorprüfung Entfällt.']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"f195085b01bab160c06aff4bb48e349-0","['f195085b01bab160c06aff4bb48e349-0']","[1.0]","[100.0]","[1.0]","document","Retriever","integrated",0
"3922261a5ca619a70b0c9058f8e3ea81","Gibt es eine mündliche Bachelorprüfung?","b'null'","['Entfällt.']","§ 3 Prüfungsaufbau und -fristen - Verlust des Prüfungsanspruchs infolge Fristüberschreitung (1) Die Bachelorzwischenprüfung besteht aus Modul- bzw. Modulteilprüfungen und Unbenoteten Leistungsnachweisen (§§ 14 ff.), die Bachelorprüfung aus Modul- bzw. Modulteilprüfungen und Unbenoteten Leistungsnachweisen (§§ 14 ff.), der Bachelorarbeit (§ 30) und, sofern im Besonderen Teil für den jeweiligen Studiengang vorgesehen, aus einer Mündlichen Bachelorprüfung (§ 31). Module umfassen entweder eine oder mehrere benotete oder unbenotete Modulteilprüfung(en) oder umfassen nur eine Modulprüfung und, sofern im Besonderen Teil für den jeweiligen Studiengang vorgesehen, entweder einen oder mehrere Unbenotete(n) Leistungsnachweis(e). Im Besonderen Teil werden die Module der Bachelorzwischenprüfung und der Bachelorprüfung, einschließlich der zugehörigen Modul- bzw. Modulteilprüfungen sowie der Unbenoteten Leistungsnachweise, festgelegt.","['(17) Bachelorarbeit Bei der Anmeldung zur Bachelorarbeit müssen gemäß § 30 Abs. 1 Nr. 2 des Allgemeinen Teils alle Modul- bzw. Modulteilprüfungen, die den ersten fünf Semestern fest zugeordnet sind, bestanden sein und zusätzlich 12 ECTS-Punkte aus den Modulen der Vertiefungsrichtung nachgewiesen werden. Der Prüfungsausschuss kann ausnahmsweise die Anmeldung einer Bachelorarbeit zulassen, wenn die/der Studierende darstellen kann, dass sie/er alle offenen Prüfungsleistungen im laufenden Semester abschließen kann. (18) Mündliche Bachelorprüfung Entfällt.']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,"52c7de4c894fddd9c6c82b78f25122a7-0","['f195085b01bab160c06aff4bb48e349-0']","[0.0]","[45.960502692998205]","[0.0]","document","Retriever","integrated",1
"3922261a5ca619a70b0c9058f8e3ea81","Gibt es eine mündliche Bachelorprüfung?","b'null'","['Entfällt.']","§ 5 Lehr- und Prüfungssprachen Lehrveranstaltungen und Prüfungen (Unbenotete Leistungsnachweise, Modul- bzw. Modulteilprüfungen, Bachelorarbeit, Mündliche Bachelorprüfung) können ganz oder teilweise in einer Fremdsprache abgehalten werden. Näheres regelt der Besondere Teil.","['(17) Bachelorarbeit Bei der Anmeldung zur Bachelorarbeit müssen gemäß § 30 Abs. 1 Nr. 2 des Allgemeinen Teils alle Modul- bzw. Modulteilprüfungen, die den ersten fünf Semestern fest zugeordnet sind, bestanden sein und zusätzlich 12 ECTS-Punkte aus den Modulen der Vertiefungsrichtung nachgewiesen werden. Der Prüfungsausschuss kann ausnahmsweise die Anmeldung einer Bachelorarbeit zulassen, wenn die/der Studierende darstellen kann, dass sie/er alle offenen Prüfungsleistungen im laufenden Semester abschließen kann. (18) Mündliche Bachelorprüfung Entfällt.']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,"ebf4fb65d64c434bd8f25b4becba3b18-0","['f195085b01bab160c06aff4bb48e349-0']","[0.0]","[46.715328467153284]","[0.0]","document","Retriever","integrated",2
"3922261a5ca619a70b0c9058f8e3ea81","Gibt es eine mündliche Bachelorprüfung?","b'null'","['Entfällt.']","(8) Lehr- und Prüfungssprachen Lehrveranstaltungen und Prüfungen werden in der Regel in deutscher Sprache durchgeführt, können aber auch ganz oder teilweise in englischer Sprache durchgeführt werden; in diesem Fall gibt der/die Prüfer/in zu Beginn des Semesters die Sprach- und Prüfungsmodalitäten bekannt. Die Bachelorarbeit kann in deutscher oder englischer Sprache verfasst werden.","['(17) Bachelorarbeit Bei der Anmeldung zur Bachelorarbeit müssen gemäß § 30 Abs. 1 Nr. 2 des Allgemeinen Teils alle Modul- bzw. Modulteilprüfungen, die den ersten fünf Semestern fest zugeordnet sind, bestanden sein und zusätzlich 12 ECTS-Punkte aus den Modulen der Vertiefungsrichtung nachgewiesen werden. Der Prüfungsausschuss kann ausnahmsweise die Anmeldung einer Bachelorarbeit zulassen, wenn die/der Studierende darstellen kann, dass sie/er alle offenen Prüfungsleistungen im laufenden Semester abschließen kann. (18) Mündliche Bachelorprüfung Entfällt.']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,"dee799f12759442a1b09effe2c4b0b85-0","['f195085b01bab160c06aff4bb48e349-0']","[0.0]","[45.572916666666664]","[0.0]","document","Retriever","integrated",3
"3922261a5ca619a70b0c9058f8e3ea81","Gibt es eine mündliche Bachelorprüfung?","b'null'","['Entfällt.']","(13) Mündliche Ergänzungsprüfung. Wird die zweite Wiederholungsprüfung mit nicht ausreichend (5,0) bewertet, so findet gem. § 21 Abs. 4 Satz 4 SPOBa Allgemeiner Teil im zeitlichen Zusammenhang mit dieser zweiten Wiederholungsprüfung eine mündliche Ergänzungsprüfung (M30) statt. Es gelten die Regelungen des § 17 SPOBa Allgemeiner Teil für mündliche Prüfungen entsprechend. Der Termin für die mündliche Ergänzungsprüfung wird von dem/der Prüfer/in mit dem betreffenden Studierenden vereinbart. Das Bestehen der mündlichen Ergänzungsprüfung verbessert die Note der zweiten Wiederholungsprüfung auf ausreichend (4,0). Eine mündliche Ergänzungsprüfung zur zweiten Wiederholungsprüfung ist maximal für zwei benotete Modul- bzw. Modulteilprüfungen während des gesamten Studiums zulässig. Das Ergebnis der mündlichen Ergänzungsprüfung ist von dem/der Prüfer/in innerhalb von 14 Tagen nach Notenbekanntgabe der zweiten Wiederholungsprüfung schriftlich an das Zentrale Prüfungsamt zu melden.","['(17) Bachelorarbeit Bei der Anmeldung zur Bachelorarbeit müssen gemäß § 30 Abs. 1 Nr. 2 des Allgemeinen Teils alle Modul- bzw. Modulteilprüfungen, die den ersten fünf Semestern fest zugeordnet sind, bestanden sein und zusätzlich 12 ECTS-Punkte aus den Modulen der Vertiefungsrichtung nachgewiesen werden. Der Prüfungsausschuss kann ausnahmsweise die Anmeldung einer Bachelorarbeit zulassen, wenn die/der Studierende darstellen kann, dass sie/er alle offenen Prüfungsleistungen im laufenden Semester abschließen kann. (18) Mündliche Bachelorprüfung Entfällt.']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,"89aa5a17c362d049ccbc13a85b92f250-0","['f195085b01bab160c06aff4bb48e349-0']","[0.0]","[45.42190305206463]","[0.0]","document","Retriever","integrated",4
"7f3f3bb176287eeee3ca60f1da510559","Was ist der Abschlussgrad im Studiengang Angewandte Informatik?","b'null'","['Bachelor of Science (abgekürzt: B.Sc.)']","(19) Bachelorgrad Im Studiengang Angewandte Informatik wird der Abschlussgrad Bachelor of Science (abgekürzt: B.Sc.) vergeben.","['(19) Bachelorgrad Im Studiengang Angewandte Informatik wird der Abschlussgrad Bachelor of Science (abgekürzt: B.Sc.) vergeben.']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"14fbbe19b0babb184310fc8c7d7df7f2-0","['14fbbe19b0babb184310fc8c7d7df7f2-0']","[1.0]","[100.0]","[1.0]","document","Retriever","integrated",0
"7f3f3bb176287eeee3ca60f1da510559","Was ist der Abschlussgrad im Studiengang Angewandte Informatik?","b'null'","['Bachelor of Science (abgekürzt: B.Sc.)']","§ 57 Studiengang Angewandte Informatik (AIN) (1) Vorpraktikum Entfällt. (2) Studienaufbau Der Studiengang umfasst sieben Semester (zwei Semester Grundstudium und fünf Semester Hauptstudium). Das integrierte praktische Studiensemester ist im vierten Semester zu erbringen. Den Abschluss des Studiums bildet die Bachelorarbeit.","['(19) Bachelorgrad Im Studiengang Angewandte Informatik wird der Abschlussgrad Bachelor of Science (abgekürzt: B.Sc.) vergeben.']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,"39428dd80be6e4bbc58853b34a768262-0","['14fbbe19b0babb184310fc8c7d7df7f2-0']","[0.0]","[49.20634920634921]","[0.0]","document","Retriever","integrated",1
"7f3f3bb176287eeee3ca60f1da510559","Was ist der Abschlussgrad im Studiengang Angewandte Informatik?","b'null'","['Bachelor of Science (abgekürzt: B.Sc.)']","(3) Vertiefungs- und Studienrichtungen Studierende müssen zu Beginn des fünften Semesters eine von drei Vertiefungsrichtungen wählen. Als Vertiefungsrichtungen werden Artificial Intelligence (AI), Embedded Systems (ES) und Software Engineering (SE) angeboten. Zu Beginn jedes Semesters findet eine Informationsveranstaltung zu den Vertiefungsrichtungen statt. Die Lehrveranstaltungen in den Vertiefungsrichtungen werden in der Regel jährlich angeboten. Zu Beginn jedes Semesters wird das Angebot der Lehrveranstaltungen in den Vertiefungsrichtungen für die beiden kommenden Semester bekanntgegeben.","['(19) Bachelorgrad Im Studiengang Angewandte Informatik wird der Abschlussgrad Bachelor of Science (abgekürzt: B.Sc.) vergeben.']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,"32d40977cc9392c763e7fa123dfac3e2-0","['14fbbe19b0babb184310fc8c7d7df7f2-0']","[0.0]","[42.857142857142854]","[0.0]","document","Retriever","integrated",2
"7f3f3bb176287eeee3ca60f1da510559","Was ist der Abschlussgrad im Studiengang Angewandte Informatik?","b'null'","['Bachelor of Science (abgekürzt: B.Sc.)']","(4) Studienumfang Der Gesamtumfang der für den erfolgreichen Abschluss des Studiums erforderlichen Lehrveranstaltungen im Pflicht- und Wahlpflichtbereich beträgt 120 Semesterwochenstunden (SWS), der Arbeitsaufwand 210 ECTS-Punkte.","['(19) Bachelorgrad Im Studiengang Angewandte Informatik wird der Abschlussgrad Bachelor of Science (abgekürzt: B.Sc.) vergeben.']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,"2131af417fd5706a38ebb04f65d19794-0","['14fbbe19b0babb184310fc8c7d7df7f2-0']","[0.0]","[43.65079365079365]","[0.0]","document","Retriever","integrated",3
"7f3f3bb176287eeee3ca60f1da510559","Was ist der Abschlussgrad im Studiengang Angewandte Informatik?","b'null'","['Bachelor of Science (abgekürzt: B.Sc.)']","(17) Bachelorarbeit Bei der Anmeldung zur Bachelorarbeit müssen gemäß § 30 Abs. 1 Nr. 2 des Allgemeinen Teils alle Modul- bzw. Modulteilprüfungen, die den ersten fünf Semestern fest zugeordnet sind, bestanden sein und zusätzlich 12 ECTS-Punkte aus den Modulen der Vertiefungsrichtung nachgewiesen werden. Der Prüfungsausschuss kann ausnahmsweise die Anmeldung einer Bachelorarbeit zulassen, wenn die/der Studierende darstellen kann, dass sie/er alle offenen Prüfungsleistungen im laufenden Semester abschließen kann. (18) Mündliche Bachelorprüfung Entfällt.","['(19) Bachelorgrad Im Studiengang Angewandte Informatik wird der Abschlussgrad Bachelor of Science (abgekürzt: B.Sc.) vergeben.']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,"f195085b01bab160c06aff4bb48e349-0","['14fbbe19b0babb184310fc8c7d7df7f2-0']","[0.0]","[44.84126984126984]","[0.0]","document","Retriever","integrated",4
"f2200cfc6c632741575a719f00222cda","Wie lautet die Abkürzung für den Bachelorgrad im Studiengang Angewandte Informatik?","b'null'","['B.Sc.']","(19) Bachelorgrad Im Studiengang Angewandte Informatik wird der Abschlussgrad Bachelor of Science (abgekürzt: B.Sc.) vergeben.","['(19) Bachelorgrad Im Studiengang Angewandte Informatik wird der Abschlussgrad Bachelor of Science (abgekürzt: B.Sc.) vergeben.']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"14fbbe19b0babb184310fc8c7d7df7f2-0","['14fbbe19b0babb184310fc8c7d7df7f2-0']","[1.0]","[100.0]","[1.0]","document","Retriever","integrated",0
